id,(Intercept),cohortAfter abduction
K00001,20.663835595907187,2.6944780215763853
K00003,29.077518282314582,0.08761358948288066
K00004,6.761002257712831,1.5744650006231946
K00005,23.76184249760944,2.0512399248616977
K00007,-20.523890318482582,2.750749122025422
K00008,21.097792434509728,-3.1676321876627243
K00009,10.506619993293707,1.7433294087365816
K00010,11.202647480095191,-0.5477897809561584
K00012,23.713434780680984,-1.8081083971989875
K00013,26.943512451722317,0.8228702332322101
K00014,30.87563759346867,1.0091680684077287
K00015,-4.147994265040514,-1.8601318995677987
K00016,29.266416605676937,1.7089999994022558
K00018,20.69745701723867,-1.6644313685924852
K00019,-1.526755545319359,1.4129231833110405
K00020,24.873748793842157,0.21422489201492026
K00023,-25.544348881270928,4.11765768658077
K00024,7.843219278189103,2.4955176676179702
K00027,28.483202788562732,1.9756601006275767
K00028,-13.46644544655092,2.538298766426617
K00029,0.36044840767513375,-0.3995282502534425
K00030,5.43969376042845,-4.492768605850334
K00031,26.60678433223609,0.23750440523182229
K00033,19.219022920433154,3.905380784257653
K00034,5.075309718946807,3.1512031521258903
K00036,18.223803780783722,4.376596563116067
K00038,-3.489660361186916,-0.06349900349692876
K00040,20.84425733069583,-1.0568606329992583
K00041,17.19118810411062,-0.9941112279185793
K00042,18.389462595812883,-4.719199062981103
K00045,-14.556197866851448,1.4864233355795788
K00046,18.998023233010464,-1.2094952707692859
K00048,20.392001033175923,-1.337579624334593
K00050,-2.9450997360476774,-2.118988003054769
K00052,27.418070666597597,0.28095173513148386
K00053,27.18946101025154,0.2792860517649744
K00054,13.915124942283699,3.8492074806248278
K00055,2.5859383347435663,1.3134002270624248
K00057,29.653264539634474,2.4908381359265577
K00058,30.2080599760418,0.9767731223027302
K00059,35.297992513881766,2.0760535638042277
K00060,8.594515771108707,-2.9644734368200596
K00064,-4.777370171997693,0.37997273859604436
K00065,12.736054362201031,-0.9012193042701281
K00066,-4.450448703157242,0.438548666384581
K00067,29.80351554531387,0.5802262550664068
K00068,5.400201227945923,1.9633640586422312
K00073,6.360980231968811,-2.9702910618434495
K00074,21.088181018653525,-0.4396961979892478
