Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Abduction	Abduction	Abduction	Abduction	Abduction	Recovery	Recovery	Recovery	Recovery	Recovery
cd375cbd062adb764f292bf00df6d2a5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	227.0
75ce99b14682900fc8c825efad3b11b3	1.0	1.0	1.0	1.0	955.0	1.0	1.0	1.0	1.0	1.0
f7d6fdd45b92365db95df138e65a9702	1.0	1.0	1.0	1.0	1356.0	1.0	1.0	1.0	1.0	1.0
88bddf7d8ffb3d5fe05b63a10c760027	1.0	1.0	1.0	1.0	82.0	1.0	1.0	1.0	1.0	1.0
6a4eaf1e947a173484f8ef3bff28907b	1.0	1.0	1.0	1.0	23.0	1.0	1.0	1.0	1.0	1.0
c00635330d212c93d13af0c5546be4ea	1.0	1.0	1.0	1.0	141.0	1.0	1.0	1.0	1.0	417.0
0987bf8d41c6eaea47b694a297faa81a	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	65.0
9988e1dcf52ccf5af12da1114e1aba80	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	524.0
895abb09dc4204ee836668467ece2296	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0
b2463528218c6923d595f2eeb632d51b	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
a9a2d34c5b8ed1d9e8f3c18fea16f936	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0
35ae824b0b1cfac191f8f988eff4d94f	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
695048e9299e605af4e503ff63cf1f58	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0
b7a72545bdcf92ae4520da702572aa2c	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	1.0	1.0
a9047fb850e4ed59ac5e6b552d9a0283	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	1.0
e352c40396c65ef1cd38c79fbf67d42b	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0
cf789c673a9828d82f9753bbbc7efbe1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0
5783ed8e7baa52de4dc153778865ce53	1.0	1.0	1.0	1.0	320.0	1.0	1.0	1.0	1.0	1.0
fb077d09c066721e8ec2a628ad8c015b	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0
54bc426d61b4fabe8f52bcbf3765487f	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0
4c2d882e83d21442478426b1f8a1cdeb	1.0	1.0	1.0	1.0	171.0	1.0	1.0	1.0	1.0	1.0
218c3a2f496c27f43d113da8c32223cf	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0
fc419c41fe20de96aebae06518df7cbd	1.0	1.0	1.0	1.0	292.0	1.0	1.0	1.0	1.0	621.0
c03bb2635b5680b2bae95a07afdcc7d2	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0
35abb6fe9260f43facd8f665942e7102	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	38.0
64a8e302df517d11ade00124888b48f8	1.0	1.0	1.0	1.0	277.0	1.0	1.0	1.0	1.0	1.0
8e49c08399583bf60d934557b05e8f40	1.0	1.0	1.0	1.0	234.0	1.0	1.0	1.0	1.0	1.0
d83d5a77dc9cfbb9dcc331b3a0020801	1.0	1.0	1.0	1.0	24.0	1.0	1.0	1.0	1.0	1.0
58b495d65c38ea0a07e6976c98cd0717	1.0	1.0	1.0	1.0	31.0	1.0	1.0	1.0	1.0	1.0
09adef2382a1a306d53e27c92893b03c	1.0	1.0	1.0	1.0	50.0	1.0	1.0	1.0	1.0	1.0
7daf81c647fadf7b676ac6fb7628df75	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
1a7ef7798d546edecfebaa16a2829d18	1.0	1.0	1.0	1.0	36.0	1.0	1.0	1.0	1.0	1.0
bb27be33a5653b008913a028e090a53b	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
9b6a20dc7ee15a39be57ff12aed12771	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0
4847ed1e6d5e9bbd2541437cece1d160	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	1.0
47d9aad39b984b639f5fa01f6aacac88	1.0	1.0	1.0	1.0	40.0	1.0	1.0	1.0	1.0	1.0
97253756d30fc01565076d8b3da5992d	1.0	1.0	1.0	1.0	44.0	1.0	1.0	1.0	1.0	1.0
0acdb636c73798fb4405f7041d1089ef	1.0	1.0	1.0	1.0	37.0	1.0	1.0	1.0	1.0	1.0
d13790c9d906569930f74c4ba04f2d90	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0
1f43c5e4a5b1777334d248d4e137352f	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	92.0
a93661e251689dd8f9722cefb67e5d6f	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	210.0
003511af67900839c5416b1549d6e934	1.0	1.0	1.0	1.0	44.0	1.0	1.0	1.0	1.0	1.0
