sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-3334_iter-1,depth-3334_iter-2,depth-3334_iter-3,depth-3334_iter-4,depth-3334_iter-5,depth-3334_iter-6,depth-3334_iter-7,depth-3334_iter-8,depth-3334_iter-9,depth-3334_iter-10,depth-6667_iter-1,depth-6667_iter-2,depth-6667_iter-3,depth-6667_iter-4,depth-6667_iter-5,depth-6667_iter-6,depth-6667_iter-7,depth-6667_iter-8,depth-6667_iter-9,depth-6667_iter-10,depth-10000_iter-1,depth-10000_iter-2,depth-10000_iter-3,depth-10000_iter-4,depth-10000_iter-5,depth-10000_iter-6,depth-10000_iter-7,depth-10000_iter-8,depth-10000_iter-9,depth-10000_iter-10,depth-13333_iter-1,depth-13333_iter-2,depth-13333_iter-3,depth-13333_iter-4,depth-13333_iter-5,depth-13333_iter-6,depth-13333_iter-7,depth-13333_iter-8,depth-13333_iter-9,depth-13333_iter-10,depth-16667_iter-1,depth-16667_iter-2,depth-16667_iter-3,depth-16667_iter-4,depth-16667_iter-5,depth-16667_iter-6,depth-16667_iter-7,depth-16667_iter-8,depth-16667_iter-9,depth-16667_iter-10,depth-20000_iter-1,depth-20000_iter-2,depth-20000_iter-3,depth-20000_iter-4,depth-20000_iter-5,depth-20000_iter-6,depth-20000_iter-7,depth-20000_iter-8,depth-20000_iter-9,depth-20000_iter-10,depth-23333_iter-1,depth-23333_iter-2,depth-23333_iter-3,depth-23333_iter-4,depth-23333_iter-5,depth-23333_iter-6,depth-23333_iter-7,depth-23333_iter-8,depth-23333_iter-9,depth-23333_iter-10,depth-26666_iter-1,depth-26666_iter-2,depth-26666_iter-3,depth-26666_iter-4,depth-26666_iter-5,depth-26666_iter-6,depth-26666_iter-7,depth-26666_iter-8,depth-26666_iter-9,depth-26666_iter-10,depth-30000_iter-1,depth-30000_iter-2,depth-30000_iter-3,depth-30000_iter-4,depth-30000_iter-5,depth-30000_iter-6,depth-30000_iter-7,depth-30000_iter-8,depth-30000_iter-9,depth-30000_iter-10,Patient_ID,Stool_Consistency,Patient_Sex
EG1990,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.596411142523143,9.614554817318886,9.607814359428572,9.646031023770307,9.650077331353678,9.615364136341883,9.6185600930272,9.669508215654217,9.57219201295192,9.568913839196007,9.75624069558895,9.777564014350803,9.730755107413318,9.75883844423052,9.801977398821167,9.768635062599705,9.751095726100305,9.767037125890951,9.762739514582703,9.764262594551006,9.80122778324798,9.822661102737213,9.802828337199257,9.813729618974753,9.80135368017366,9.820289860139429,9.80568579464566,9.815522135147766,9.823102851422238,9.804376454357458,9.83136781610406,9.832529680892495,9.844850367095749,9.82585728753248,9.833926182430234,9.835488082100984,9.836963136508642,9.814386116640089,9.83484206683865,9.831869365713098,9.836858903602929,9.836290113828914,9.853365912450082,9.846528093663782,9.85188302077136,9.844707386349889,9.840161206408704,9.826182175791551,9.861001968662068,9.860133469495334,9.8635819343593,9.85824458472746,9.8531964705762,9.847389016051595,9.83938461342232,9.853067248798563,9.853999633904206,9.84855483231593,9.848405018495674,9.8457446671818,9.85730862758193,9.859194297423253,9.865413785322026,9.850212304107703,9.860560412715254,9.861145121613696,9.852786001276929,9.859932039381547,9.861959915636914,9.863108806969713,9.862812535342512,9.86593217550156,9.865647523697069,9.865648006999788,9.85458179429894,9.863000544197677,9.8577151682128,9.865889490233004,9.853484677580314,9.861501726628925,9.873004765323657,9.870716150725915,9.867991970004812,9.872205187426289,9.871915640062925,9.876422484406454,9.86383745617836,9.868973705557035,9.870676740061326,9.86616404462466,P018,semi-formed,F
EG2018,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.383621221455282,10.35536026527487,10.366257697529466,10.362169781823576,10.37729872282923,10.418551998586146,10.388810139258627,10.399456214535578,10.419134249580942,10.36684627769199,10.700111362965348,10.722313372797297,10.744923317904322,10.70475600077186,10.721383101872563,10.716180912921182,10.717868122794222,10.718570025036872,10.692725938837269,10.708446583785406,10.8280641080766,10.829379059291524,10.82526636690891,10.857898800413098,10.86845529108639,10.850405637968096,10.809192354878872,10.841548463328197,10.85209791315842,10.83886736137312,10.922755607879996,10.925834557872546,10.918351885580888,10.916083993836589,10.911653264386784,10.890026939349507,10.91074195056567,10.9407931890707,10.889975932185711,10.945522800362324,10.941777286733345,10.945349003908907,10.97566761204792,10.9360385862963,10.957728786459311,10.931570616314785,10.964963914173367,10.949042903007498,10.943135214912049,10.925867462619458,10.991149373664925,10.973918449276814,10.986011210299386,10.986879191852342,10.995953115481846,10.965026431209273,10.985543104826608,10.987124697472696,10.975302270963274,10.966789474512003,10.988896771683356,11.002854096240489,11.016923765801971,11.005743079068491,11.01449031665704,10.998173175143394,11.015157381094689,10.984959551185158,10.996660456385158,10.97974375071356,11.022928176788476,11.013801007074573,11.029292172637716,11.014606675283448,11.036248649952707,11.00659364220392,11.000763427584449,11.017812487186657,11.01328100693942,11.023739909381217,11.034729200767844,11.028639295308151,11.033016309583992,11.044876871324051,11.05134437469395,11.037673174527075,11.038371748084842,11.040794591594867,11.01683399446395,11.04099639230834,P014,semi-formed,F
EG2149,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.711357832596349,9.750794067946195,9.755460620939589,9.764123701238178,9.755390613674413,9.77355259288986,9.760250892862958,9.813625720341758,9.74521311626157,9.726961520520048,9.91228042253234,9.953884224389968,9.94795807320928,9.937359956614724,9.937251555758582,9.921540127169566,9.936451072120004,9.964156489890206,9.939994189613124,9.92137784701294,10.025662029142635,10.007797169176293,10.001482740899702,9.966960496287845,10.01382142117583,9.988119915757428,9.995653120870662,9.996576910131877,10.018195054640284,10.010383749264964,10.032076092574195,10.043224078200131,10.048355713712574,10.03843561877543,10.043629386590643,10.026556955548225,10.034540115999086,10.037578333284028,10.01521770471402,10.03472246302575,10.049334006875632,10.04762368064982,10.066408125621878,10.03754763342515,10.061821018241613,10.057720408066146,10.065997401235643,10.066197647700443,10.064621516587156,10.04735192003568,10.068628988098974,10.079397060753513,10.067266725413084,10.091140360324696,10.07511973688086,10.073023339645816,10.088752372939586,10.0692438194295,10.074475119161267,10.077902308768758,10.088075175541944,10.094336063562936,10.089195914903048,10.08237828425817,10.0843520670267,10.10055644557786,10.081929968425042,10.100625467507564,10.084385960618212,10.087053671647707,10.092471807054793,10.08150723820274,10.095180022880989,10.101404508799575,10.105088967698912,10.09127192351532,10.09746464712666,10.086720103501737,10.083687390865157,10.096823583571956,10.11190528532315,10.090417519364454,10.099145332357171,10.106959845684893,10.09367642146467,10.102797910514935,10.102851691751452,10.09612692611266,10.107247819859255,10.097124951928595,P024,formed,F
EG2186,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.812686802685478,9.825698990344872,9.811755288160176,9.83895742959776,9.834735377309682,9.818623672764,9.84077576319442,9.829242796134958,9.832666133432648,9.875865124294798,10.03797375527758,10.012785497584805,10.022751357938075,9.988261210231078,10.016842613329988,10.03020525096793,9.997701699454945,10.019379196128131,10.014387467929057,10.028718804375192,10.097310563777732,10.11115174340974,10.090842863907492,10.116352646954304,10.116768147632955,10.06408566856647,10.087430656179388,10.099595766257522,10.101788362622887,10.083771305734718,10.127225511793334,10.116744640297354,10.150801404941472,10.13853026181762,10.119630322830009,10.13285168292953,10.114301581506757,10.126843341779065,10.118541876354207,10.104062156578031,10.145272113241369,10.145459268630123,10.135791796610592,10.15622109555004,10.146321528414203,10.147660693854537,10.157320443472395,10.14459376756832,10.148912352597977,10.147249452577832,10.16842026184608,10.163074166076184,10.156175116380489,10.169865700798596,10.178118732652818,10.171044677495852,10.144741440116858,10.176572396352103,10.15794715363955,10.169049946754592,10.177145568790154,10.166593540723248,10.177815671336152,10.175472129989153,10.184871261470455,10.190601888862483,10.168377647412033,10.181320907854143,10.175174800811112,10.17291626421222,10.190874950255044,10.190945921614118,10.186646963719705,10.184321303874476,10.186257743530652,10.20261031442248,10.183111160307838,10.198308174309632,10.172671290224798,10.18236154292856,10.193164995937895,10.188915159019652,10.190414300809046,10.188291853846245,10.191998524617246,10.182491557804845,10.20018030131379,10.196234514194714,10.194023333248252,10.191073648612258,P074,formed,F
EG2214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.095691474640333,10.071694401256297,10.094201838244796,10.099142577362096,10.098540584466434,10.073855277028398,10.055702586285582,10.08246076726218,10.073574958511555,10.075225588020304,10.330709931320348,10.310857330669675,10.346221283947015,10.35008242468111,10.311907904548836,10.333223821276343,10.304706988419236,10.30581957127622,10.3455422842026,10.356943630869392,10.43854807241116,10.453178324096823,10.445955761432344,10.43884601023122,10.433557525832654,10.459827142811134,10.44715061289453,10.42886546221767,10.432124697079786,10.43478280352769,10.499589091507223,10.468957757476057,10.477770671312692,10.506346882016263,10.517951497030792,10.484931115937238,10.495468287977976,10.486486160385892,10.483897085289122,10.49030637940158,10.54317201760228,10.518315787382042,10.512181174429609,10.516642618605172,10.527490624619162,10.530038707721598,10.526530581259085,10.5221584884681,10.53692626146424,10.506275471992817,10.548760745308684,10.54522239687785,10.54963398433657,10.547380376770349,10.54717085146492,10.556724847705238,10.544415885003458,10.542331641014842,10.55768429867206,10.544602676479002,10.568895382937129,10.564430670955984,10.574244258790351,10.566834052651425,10.560398652928653,10.572796293105467,10.571998118670493,10.550335064882193,10.549758179517276,10.572242331018115,10.582313754789793,10.578347638401796,10.572616754103754,10.560633086996557,10.574645219615675,10.578891082611698,10.57738486515164,10.58374858830108,10.58508400215868,10.571009470440153,10.60219361814319,10.604611509211454,10.593429166345224,10.590801918587184,10.5740898733176,10.581115911480913,10.584482983318631,10.594378745946004,10.588075074499606,10.59704182471226,P072,semi-formed,F
EG2226,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.835135146260106,9.859481787780217,9.864759796027052,9.893939699598516,9.817379469906465,9.856830832025604,9.840553138331154,9.843904367780535,9.837257581886275,9.852691688916291,10.019685631950004,10.018986941223448,10.009559863686537,10.020438735926376,10.038793534698025,10.0142606576416,10.040075854670636,10.028991895673698,10.023255936702885,10.04468040355976,10.079498124438356,10.093259746866195,10.090921377818916,10.098136398022,10.098865190765643,10.089231561830443,10.093626408431495,10.10220144207924,10.099255071228283,10.085380948898996,10.124630570963316,10.128433832031275,10.126670237749444,10.118071243499733,10.113845207656096,10.11088923168002,10.119427356588456,10.110919063788034,10.125467922785832,10.119246173868255,10.142713705466834,10.139320943446132,10.153891745866703,10.150703322602997,10.149440212005622,10.142497562099742,10.146242345788906,10.147317335261446,10.149525351132288,10.143401980703176,10.157335578474648,10.15675997223211,10.160502576228655,10.161778191408173,10.161910734479155,10.15448356297257,10.163107483881126,10.157516777398008,10.161178027797073,10.159458084957528,10.170135020807422,10.16712283269486,10.164101600868934,10.16578405700948,10.167930042394495,10.166503516484246,10.167615373032946,10.168884302439135,10.1678916999822,10.1665621564244,,,,,,,,,,,,,,,,,,,,,P074,liquid,F
EG2279,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.98856091669492,10.019051697416575,10.03963926549537,9.998557308102928,10.068635832600208,9.994851408212762,10.063228693430611,10.030314685858295,10.000991672927295,10.00234876153558,10.244807179301882,10.272768365414825,10.24193755666151,10.241150271079515,10.270743831250751,10.243824447041222,10.244368560162323,10.254906005514338,10.261868085141629,10.251882240021224,10.334627935680592,10.33890748104034,10.32893838874292,10.336262149814306,10.352727052616125,10.35467428500448,10.350848771098017,10.337694142495518,10.35141302125436,10.329949559767972,10.360160517286554,10.394406784995589,10.375233338574455,10.405349641335398,10.403816453390007,10.402821350775945,10.396848224025383,10.38094843810626,10.418943041087726,10.37483549338951,10.414590746817884,10.400682103996878,10.428658025060464,10.413502847033564,10.426091063575,10.414246683249605,10.42082760292158,10.42006996224312,10.429823447511202,10.43725676359301,10.429744999908536,10.452335584375206,10.440154919359296,10.41975003417257,10.443071547830694,10.450006849834464,10.430510969313689,10.44415183593954,10.431658200596376,10.448258014473216,10.436141763156288,10.45741904297916,10.457319032172428,10.434464308342989,10.437641965732054,10.45221045408537,10.44772190236626,10.457608899687472,10.4581418718775,10.459013901903994,10.476027802840898,10.470439966593284,10.476835211657928,10.461591491844294,10.466910551508876,10.464213382236082,10.48230383911889,10.462598017764828,10.446097761264848,10.468876240745209,10.471176225646929,10.467008019512337,10.465110879198702,10.476570570668184,10.471178440424772,10.465237950091623,10.488615007693188,10.470145021410923,10.469879687772933,10.4760706905966,P065,liquid,M
EG2335,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.919652640325706,9.917159173305802,9.92102998456132,9.941370676226752,9.923442754662087,9.873304033182135,9.864245704140826,9.931209562633828,9.949194744463911,9.926177346866808,10.17089775039433,10.161952361250698,10.149806384237284,10.160803270670687,10.172176831166738,10.16954521641676,10.133426051978546,10.15762611077172,10.166454654709293,10.131532381555054,10.234220378201275,10.196632217060545,10.219089595855149,10.247287832364284,10.227487037557111,10.21844267490054,10.243974580816236,10.237049700444617,10.23424847109071,10.224680893316089,10.25002572113718,10.28351089658415,10.260832462472267,10.265240142532036,10.276192116092156,10.243279825948076,10.272703427903275,10.271544478322625,10.265666740368747,10.273214888396184,10.281685229306904,10.292399746743229,10.288231039436251,10.29840277738241,10.276842173310158,10.283574063862275,10.275486695307317,10.269759882289492,10.290479249871453,10.28674617760336,10.323235639127503,10.317647499227355,10.294736143860014,10.306536025406633,10.310959713185149,10.297345387421034,10.314896925439236,10.288064210118373,10.2908415834543,10.310983973192338,10.333229102315528,10.330787336831053,10.301343709560353,10.308455246000063,10.311860834453157,10.32090666490674,10.32123857981012,10.306187026532632,10.309065167714351,10.309346980481422,10.313259035283512,10.337378474384352,10.331101027618454,10.319823018306057,10.334241474599152,10.320699846136485,10.3250059773743,10.332173418433754,10.3162365671544,10.323887925767504,10.334640122089407,10.32413634000481,10.329653719898763,10.326905400448103,10.31614068255856,10.326047955367414,10.331911565759238,10.326040741906272,10.327260105666264,10.327077346434756,P005,liquid,M
EG2391,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.655508794134184,9.650110119787607,9.623849567358166,9.65766779480644,9.654708459654556,9.620307770652255,9.66089383622242,9.636841299429722,9.60819254005287,9.646170492548729,9.77728413238117,9.803705205517028,9.790035769524632,9.76856511043666,9.783009399436157,9.779743373846475,9.779326714544595,9.789351327305882,9.771720663308432,9.78183095084118,9.827276894066737,9.83723336225705,9.833818734344096,9.835682810723531,9.826819994871606,9.826015074391533,9.813594535786924,9.825634200494008,9.8336708372863,9.814931616675672,9.86277509916517,9.858718909455234,9.863188287484617,9.851678068156176,9.854737920400613,9.862160768060823,9.859894350057932,9.862597204228512,9.858779013946544,9.84563517834808,9.856809246181829,9.88185614391926,9.869713700183103,9.870533873755964,9.875392024508876,9.87155876367539,9.876418762065246,9.861858155210529,9.863800952680617,9.86844417267431,9.88080137646832,9.88813265912434,9.896468399083648,9.8693965864163,9.881383712783803,9.87403713146538,9.886779506494928,9.894512875519515,9.887116757464772,9.863546374135607,9.889269416126012,9.892959583808445,9.887789109595214,9.887186715382777,9.891815106388233,9.89545931454408,9.898148413813248,9.888415333919102,9.900685505650952,9.891619468868734,9.893862010540474,9.898113818168962,9.894319479434616,9.898721640906176,9.894508693166994,9.909701010024492,9.893049906603984,9.893454513443867,9.895073836925286,9.88131295335875,9.88507439033482,9.905945044130569,9.900365051131413,9.896322086149665,9.898582144852345,9.896210615635066,9.898126684993713,9.89735287426032,9.902178881830997,9.898363860710475,P050,liquid,F
EG2392,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.175490951642892,10.239410677548678,10.174286211433106,10.16380293136302,10.141043583614584,10.194035450997609,10.18703870493115,10.162029443327496,10.201451769278377,10.146112383998844,10.435773670465531,10.43787575568618,10.429348888470708,10.440485553189006,10.42048286953255,10.425692980075596,10.434351717736089,10.425930678923969,10.433019337198209,10.416331965504888,10.544111057013655,10.532858096765358,10.534288043763407,10.50702393922548,10.510841995207612,10.500202896333342,10.526408845849817,10.494170007669936,10.513062421611108,10.506238377314505,10.55004839393248,10.584064685746746,10.563153860935977,10.551404030196515,10.566757740975929,10.579445674770035,10.568334871856557,10.575137207071752,10.566951632759997,10.5647063453951,10.592086933901042,10.616844746570548,10.601176877467132,10.57920208200116,10.586917400021235,10.609439625226518,10.589183632926966,10.598113551701656,10.595993089049015,10.604404451047008,10.61375978960167,10.599979456155229,10.615939392816598,10.6088724535637,10.61633610506272,10.619705126940977,10.61371569305247,10.617824427649248,10.621761411287308,10.611531962434904,10.623612755851784,10.624254962685264,10.635474742180826,10.633989640182008,10.626032626886214,10.626023669768385,10.618812556591893,10.630004063482463,10.637007767090086,10.620292152005064,10.645949920137848,10.65094691248906,10.62298899447224,10.64444142808986,10.644818543954296,10.639260494324963,10.6366704828793,10.640865097520669,10.626259020005213,10.641039115807336,10.653609680389264,10.649679887608311,10.641283008265404,10.64979469878741,10.656352193525494,10.653929001190171,10.650253652500927,10.657986909015616,10.643552571410432,10.642165477723765,P005,semi-formed,M
