id,(Intercept),Stool_Consistencyliquid,Stool_Consistencysemi-formed
PYRIDNUCSYN-PWY,2.0131016583915278,0.15766842906015865,0.005208189051871315
PYRIDOXSYN-PWY,-1.273925849976914,-1.0733290481848607,-0.7264543215320288
REDCITCYC,2.0191285852162606,-0.6460280369683191,-0.8903116144342319
RHAMCAT-PWY,1.8956032431251453,0.30252137705125337,0.1278188197780791
RIBOSYN2-PWY,2.439073259460147,-0.016937739739099178,0.018967787026861083
RUMP-PWY,1.5690708210134305,-0.3462053343628668,-0.22290674254012272
SALVADEHYPOX-PWY,1.6038171339750589,0.44012376403762166,0.07667962284708416
SER-GLYSYN-PWY,2.908670294027446,0.2217959953886301,-0.04857261441282151
SO4ASSIM-PWY,0.8509480274838301,-0.9666866276829742,-0.5015596637374359
SULFATE-CYS-PWY,1.3238316745979466,-0.8448944498588264,-0.4287362951924484
TCA,1.6917156672058242,-0.7006732478881967,-0.43447051664533975
TCA-GLYOX-BYPASS,-0.7654735573075291,-0.09868097594744862,-0.651048629479228
TEICHOICACID-PWY,1.8474600471042733,-0.4086073416266116,-0.08745073263674197
THISYN-PWY,1.496409888397392,-0.2862087600641655,0.10380124167892243
THREOCAT-PWY,-2.3209256162961456,0.25105631107681553,-0.3120146381380827
THRESYN-PWY,3.324835859528574,0.04411765126874678,-0.10820912330566684
TRNA-CHARGING-PWY,2.7576263363687845,0.1615473566124388,0.2507764723952185
TRPSYN-PWY,2.8260285359817994,0.180039706346241,-0.09482563667059674
TYRFUMCAT-PWY,-4.547203879671043,1.6283444286736866,0.9802253534737078
UBISYN-PWY,-2.75084159324358,0.011265099492660968,0.16298917205241575
UDPNAGSYN-PWY,3.125467194163938,-0.02949364293665424,-0.07189770390944766
VALSYN-PWY,3.2338252108792984,0.15609804993660625,-0.02029530116027084
