id,(Intercept),cohortAfter abduction
EC:1.1.1.1,0.11825574849085907,0.23970823431321261
EC:1.1.1.100,0.12727744363412055,0.2546842432121954
EC:1.1.1.103,0.21769135187985342,0.4003868827265315
EC:1.1.1.108,0.2916277823682525,0.553945485850877
EC:1.1.1.11,0.2740132383915477,0.4522192788538024
EC:1.1.1.122,0.3546473448123572,0.5038789086624061
EC:1.1.1.125,0.2056575570335123,0.39247142655990674
EC:1.1.1.130,0.2983341225577706,0.5040621857765997
EC:1.1.1.132,0.3327751261312572,0.5223233044707887
EC:1.1.1.133,0.12898068865127532,0.2705858070765499
EC:1.1.1.136,0.34933760385117346,0.525459218564789
EC:1.1.1.137,0.23805016803846663,0.44247033760675647
EC:1.1.1.14,0.1978544138393515,0.36881334265221216
EC:1.1.1.140,0.2652266601554221,0.5030407049878837
EC:1.1.1.157,0.13358322041924042,0.3070945965638123
EC:1.1.1.159,0.28104498563686736,0.42764945269849947
EC:1.1.1.169,0.13800524601559316,0.2693884223107916
EC:1.1.1.17,0.22815736576056414,0.4345777436056157
EC:1.1.1.179,0.4480722576321075,0.5772346326441977
EC:1.1.1.18,0.2527142491094045,0.423652533238087
EC:1.1.1.193,0.1320873859945019,0.29304163892937946
EC:1.1.1.202,0.4112643192268076,0.6346766122276862
EC:1.1.1.203,0.2891999951675726,0.42909343390274296
EC:1.1.1.205,0.12480754621307154,0.23622893002006706
EC:1.1.1.206,0.3512061157368289,0.5261871773742913
EC:1.1.1.215,0.3504878684841968,0.5711783452814823
EC:1.1.1.219,0.374226430131938,0.5448147246874517
EC:1.1.1.22,0.1505823840798809,0.2847870550336357
EC:1.1.1.23,0.13981225090902943,0.26634841295015316
EC:1.1.1.243,0.3660212722709371,0.5335274141251368
EC:1.1.1.25,0.129122620109857,0.23686858123663707
EC:1.1.1.251,0.3720274703313179,0.5417071555034091
EC:1.1.1.26,0.3954434773186464,0.5772138145861394
EC:1.1.1.261,0.25860145753955743,0.454646961079682
EC:1.1.1.262,0.17860782035622721,0.3987950883417022
EC:1.1.1.264,0.3132829898379878,0.48225208522009866
EC:1.1.1.267,0.14462449765302207,0.29150634204164444
EC:1.1.1.27,0.14345492391486803,0.3040052255805694
EC:1.1.1.271,0.33025560147046046,0.4906143564836615
EC:1.1.1.275,0.41453845690578417,0.5592217407121766
EC:1.1.1.28,0.16147935516645126,0.3096106367732528
EC:1.1.1.281,0.4085915686139245,0.6071181347997673
EC:1.1.1.282,0.398442384532278,0.5521872070850098
EC:1.1.1.284,0.25322353986294893,0.4827273137336914
EC:1.1.1.287,0.37271526428180063,0.505196152756688
EC:1.1.1.289,0.341487084946498,0.47898650831817463
EC:1.1.1.29,0.1726225999989469,0.3996191111770287
EC:1.1.1.290,0.35044815715631766,0.5836318048888495
EC:1.1.1.291,0.2569169943780296,0.4148870013591654
EC:1.1.1.3,0.13147287803431496,0.24177078426120685
EC:1.1.1.30,0.21144116691845985,0.41229798746914753
EC:1.1.1.300,0.31102123842091484,0.4712765213443683
EC:1.1.1.301,0.3408868592821732,0.5738668717455475
EC:1.1.1.302,0.38729993537158797,0.5889810925286787
EC:1.1.1.303,0.19059813734960987,0.39722813576719956
EC:1.1.1.304,0.2280955536001788,0.43358476278456504
EC:1.1.1.305,0.3352375341922578,0.5438166824208696
EC:1.1.1.306,0.34113381016092076,0.5013108865857371
EC:1.1.1.308,0.309723623588057,0.4720775344639268
EC:1.1.1.31,0.14105765040665105,0.30799359000421184
EC:1.1.1.310,0.3890787793088509,0.5515368771891361
EC:1.1.1.328,0.3429456795649464,0.5018556719818809
EC:1.1.1.333,0.33620630325611783,0.49761590561074043
EC:1.1.1.335,0.2849904991485441,0.4041656219938414
EC:1.1.1.336,0.22029742017092976,0.4896046097924797
EC:1.1.1.337,0.4480722576321075,0.5772346326441977
EC:1.1.1.343,0.17850950213147204,0.32197752056353107
EC:1.1.1.346,0.2938253379816841,0.5063681217011217
EC:1.1.1.35,0.2513165509021047,0.44556612932634565
EC:1.1.1.350,0.2970365447154698,0.4730176710723573
EC:1.1.1.36,0.23532868179636415,0.35625738161280035
EC:1.1.1.363,0.17542685033541713,0.3237229758054165
EC:1.1.1.367,0.32700763709344166,0.5406896736984526
EC:1.1.1.369,0.24906850798059627,0.4195458741469775
EC:1.1.1.37,0.20896912975866674,0.3871095438143883
EC:1.1.1.370,0.4235287957783412,0.5878089887883498
EC:1.1.1.371,0.2687357582303274,0.4449951480131943
EC:1.1.1.373,0.3816218062276685,0.5827767836144151
EC:1.1.1.38,0.1357404390536078,0.266639270464997
EC:1.1.1.380,0.29241083534129053,0.4466267574244173
EC:1.1.1.381,0.30765045517753475,0.5050910070597938
EC:1.1.1.385,0.4029794010789826,0.5601714872117243
EC:1.1.1.39,0.3882273087077529,0.5694712329829995
EC:1.1.1.4,0.18475061497428952,0.3934597414169585
EC:1.1.1.40,0.33280350087063215,0.5395475869943445
EC:1.1.1.41,0.22040228790956676,0.42823604707017204
EC:1.1.1.42,0.13018611353052986,0.2529926783920311
EC:1.1.1.44,0.17252778112474546,0.31825360128173075
EC:1.1.1.47,0.2954695052184267,0.49307024104348957
EC:1.1.1.49,0.17498182879603702,0.3235308288546209
EC:1.1.1.53,0.3590419392143548,0.5283356263721103
EC:1.1.1.56,0.22600490068127516,0.3662935127453922
EC:1.1.1.57,0.17139576922873315,0.3881420142569198
EC:1.1.1.58,0.18206658609277288,0.37768794202626343
EC:1.1.1.6,0.13718252898196212,0.2769012622542561
EC:1.1.1.60,0.1844588656106583,0.3466256887122395
EC:1.1.1.61,0.20607097733859447,0.4400017114585824
EC:1.1.1.67,0.35560813654305207,0.5029033453523035
EC:1.1.1.69,0.1750653037591066,0.3701195210035845
EC:1.1.1.76,0.22540100120893675,0.4302773432579051
EC:1.1.1.77,0.15822195729177596,0.3825996510870675
EC:1.1.1.79,0.37164036005610795,0.58960587218098
EC:1.1.1.81,0.2426408456632756,0.4846115167475965
EC:1.1.1.83,0.2858383352638869,0.4658103368429239
EC:1.1.1.85,0.12842130465381246,0.25493589144480233
EC:1.1.1.86,0.13000700855909547,0.2557385115583264
