metagene,log2foldchange_After abduction,q-value_After abduction
EC:2.3.1.223,-0.4389905286831181,1.0
EC:2.3.1.233,0.1140666208247263,1.0
EC:2.3.1.234,0.158974841786062,1.0
EC:2.3.1.235,0.0592938611622075,1.0
EC:2.3.1.241,-0.4710791637791047,1.0
EC:2.3.1.242,-0.5915711191091735,1.0
EC:2.3.1.243,-0.6595817469205831,1.0
EC:2.3.1.28,-1.6421339889538702,0.0547439364531944
EC:2.3.1.29,-0.5097990762619984,1.0
EC:2.3.1.30,-0.0194351692832398,1.0
EC:2.3.1.31,0.8394871376801478,1.0
EC:2.3.1.35,-0.9855927304993092,1.0
EC:2.3.1.39,0.2418424276917311,1.0
EC:2.3.1.40,-0.3595430871523823,1.0
EC:2.3.1.41,-0.3790807244478469,1.0
EC:2.3.1.46,-0.4099680518997477,1.0
EC:2.3.1.47,0.2783147789407443,1.0
EC:2.3.1.51,-0.0546206642080903,1.0
EC:2.3.1.54,-0.1041849608225768,1.0
EC:2.3.1.57,0.4722913710971995,1.0
EC:2.3.1.59,-0.830837261827071,1.0
EC:2.3.1.61,0.7660676516459617,1.0
EC:2.3.1.79,-0.4423579375486786,1.0
EC:2.3.1.8,0.009091860312126,1.0
EC:2.3.1.81,-0.2968269093568012,1.0
EC:2.3.1.82,-0.6109124136557655,1.0
EC:2.3.1.89,0.7494901942305457,1.0
EC:2.3.1.9,0.5914775960277583,1.0
EC:2.3.2.10,-1.0774678267516573,1.0
EC:2.3.2.13,-1.3980899107030416,1.0
EC:2.3.2.16,1.5999775858656506,1.0
EC:2.3.2.17,0.0770424358085843,1.0
EC:2.3.2.18,2.247752862196177,0.8853463987016948
EC:2.3.2.2,0.0913845478849557,1.0
EC:2.3.2.3,1.201842232489072,1.0
EC:2.3.2.5,0.0409636497438368,1.0
EC:2.3.2.6,-1.3675366958351374,1.0
EC:2.3.2.8,0.8362599852724636,1.0
EC:2.3.3.1,-0.704216680595799,1.0
EC:2.3.3.10,1.0494130667458743,1.0
EC:2.3.3.13,-0.4741096212985989,1.0
EC:2.3.3.14,-2.302575273640785,0.0242095898996567
EC:2.3.3.5,-0.5548947882473263,1.0
EC:2.3.3.9,-0.4335390119984585,1.0
EC:2.4.1.1,-0.6837260530107656,1.0
EC:2.4.1.10,-0.4796007526671622,1.0
EC:2.4.1.109,0.3545383490479903,1.0
EC:2.4.1.11,-0.9764471771502186,1.0
EC:2.4.1.117,0.4098496924689984,1.0
EC:2.4.1.12,-0.4955274437396089,1.0
EC:2.4.1.129,-0.3120726947954197,1.0
EC:2.4.1.144,-0.1967850612676152,1.0
EC:2.4.1.15,-0.2780945514229425,1.0
EC:2.4.1.18,-0.796715237084747,1.0
EC:2.4.1.180,-0.8109511196295647,1.0
EC:2.4.1.182,-0.6991922331765019,1.0
EC:2.4.1.187,-0.3790682275432009,1.0
EC:2.4.1.20,-1.8664037137636669,0.6697642309170173
EC:2.4.1.208,-0.7595835067973404,1.0
EC:2.4.1.21,-0.7815488862349791,1.0
EC:2.4.1.211,-3.016619496686342,5.5202106245593015e-08
EC:2.4.1.212,-0.9456224744335088,1.0
EC:2.4.1.216,-0.392521577590784,1.0
EC:2.4.1.227,0.1770847124885139,1.0
EC:2.4.1.230,-2.1577478062281528,0.1727692268749961
EC:2.4.1.247,-0.49299132797494,1.0
EC:2.4.1.25,-1.3953287122858122,0.000985150318612793
EC:2.4.1.250,-0.3585419101109677,1.0
EC:2.4.1.266,-0.2968912076078094,1.0
EC:2.4.1.280,-1.6239279643368327,1.0
EC:2.4.1.281,-1.4124054849044985,1.0
EC:2.4.1.287,-1.1808047280253402,1.0
EC:2.4.1.288,-1.2678753379457062,1.0
EC:2.4.1.289,-0.7150876581212433,1.0
EC:2.4.1.290,0.75973889370815,1.0
EC:2.4.1.291,0.030819871580945,1.0
EC:2.4.1.292,0.7242118264388137,1.0
EC:2.4.1.310,-0.55989640044419,1.0
EC:2.4.1.315,-0.8951569149455256,1.0
EC:2.4.1.319,-1.3479499162430535,1.0
EC:2.4.1.320,-1.4545230948173544,1.0
EC:2.4.1.325,-0.6595817469205831,1.0
EC:2.4.1.4,-3.0234410652590635,1.6093098129507428e-06
EC:2.4.1.44,-0.0201802861451821,1.0
EC:2.4.1.5,-3.84689437059475,1.741138377328433e-07
EC:2.4.1.52,1.3284291810106663,1.0
EC:2.4.1.57,-0.3585419101109677,1.0
EC:2.4.1.58,-0.4604359898847061,1.0
EC:2.4.1.64,-1.325133690940088,1.0
EC:2.4.1.7,-1.1389897939447746,1.0
EC:2.4.1.8,0.8100876633269315,1.0
EC:2.4.1.80,-1.880380501531075,0.303976138543832
EC:2.4.1.83,-1.3187739409926929,0.3696743629725559
EC:2.4.2.1,0.1580882960123595,1.0
EC:2.4.2.10,-0.025141542343699,1.0
EC:2.4.2.12,-1.155501062565599,1.0
EC:2.4.2.14,-0.053490650360161,1.0
EC:2.4.2.17,-0.5348795659887293,1.0
EC:2.4.2.18,-0.0494224209935522,1.0
EC:2.4.2.19,-1.8622981274801136,8.578107170217471e-07
EC:2.4.2.2,0.2226957439413904,1.0
EC:2.4.2.21,-1.632209933497665,0.0004522541304785986
EC:2.4.2.22,0.2307717652486025,1.0
EC:2.4.2.28,-1.0198495229185385,1.0
EC:2.4.2.29,0.1349581462567269,1.0
EC:2.4.2.3,-1.429925014491476,0.1568026451281085
EC:2.4.2.4,-0.2881911800056809,1.0
EC:2.4.2.43,-0.5094809551077886,1.0
EC:2.4.2.45,-0.2519392849448408,1.0
EC:2.4.2.46,-1.1806498732122062,1.0
EC:2.4.2.47,0.3734653042166565,1.0
EC:2.4.2.52,0.146855219926319,1.0
EC:2.4.2.53,-2.1362143713387227,0.0051743910287656
EC:2.4.2.6,0.2172143169850945,1.0
EC:2.4.2.7,0.3379600702612724,1.0
EC:2.4.2.8,0.1761803933997615,1.0
EC:2.4.2.9,0.3591659752354257,1.0
EC:2.4.99.12,-0.6545875256034162,1.0
EC:2.4.99.13,-0.6806673881352163,1.0
EC:2.4.99.14,-0.6557929165486092,1.0
EC:2.4.99.15,-0.6920342583053662,1.0
EC:2.4.99.16,-0.3937761808799627,1.0
EC:2.4.99.17,0.1644162271139467,1.0
EC:2.4.99.19,0.7364200788255593,1.0
EC:2.5.1.1,0.1686354445650364,1.0
EC:2.5.1.10,0.1703483872443163,1.0
EC:2.5.1.101,-1.2095750158765743,1.0
EC:2.5.1.105,-2.584345430420916,2.195986212829609e-07
EC:2.5.1.120,-0.2748574724076493,1.0
EC:2.5.1.15,-0.3131415340005552,1.0
EC:2.5.1.16,-1.4392176666609275,0.0009251423703914196
EC:2.5.1.17,-1.2987073969205871,0.0113523816884982
EC:2.5.1.18,-0.8987770688648871,1.0
EC:2.5.1.19,-0.0991575300538182,1.0
EC:2.5.1.21,0.1634707432909278,1.0
EC:2.5.1.26,-0.3726653413175294,1.0
EC:2.5.1.29,0.0342826488542857,1.0
EC:2.5.1.3,-0.3668006024429062,1.0
EC:2.5.1.30,0.0665445131323436,1.0
EC:2.5.1.31,0.146399147326366,1.0
EC:2.5.1.32,-0.2472776076690445,1.0
EC:2.5.1.39,-0.898508676584642,1.0
EC:2.5.1.46,0.6759635414356282,1.0
EC:2.5.1.47,0.1794470624322613,1.0
EC:2.5.1.48,0.6789767122875973,1.0
EC:2.5.1.49,-1.243541906089197,0.0268963795803902
EC:2.5.1.54,-0.3917683206225897,1.0
EC:2.5.1.55,-0.5993820070399869,1.0
EC:2.5.1.56,-1.719844975003499,0.820560449213964
EC:2.5.1.57,-0.1826368598087075,1.0
EC:2.5.1.6,-0.0044837846234555,1.0
EC:2.5.1.61,-0.6691386020807626,1.0
EC:2.5.1.68,-0.358543691344054,1.0
EC:2.5.1.7,0.196318259056876,1.0
EC:2.5.1.72,-1.894614644268946,7.981841013930028e-07
EC:2.5.1.74,1.1407359410931368,1.0
EC:2.5.1.75,0.193386543671354,1.0
EC:2.5.1.76,0.183362731245931,1.0
EC:2.5.1.78,-0.0488876330149818,1.0
EC:2.5.1.9,-0.0890682805158502,1.0
EC:2.5.1.90,-0.6431677951550674,1.0
EC:2.5.1.97,-0.8824755686923005,1.0
EC:2.6.1.1,-1.605660035318944,0.000364573561241886
EC:2.6.1.102,-1.1974281261845612,1.0
EC:2.6.1.103,0.0089026170503493,1.0
EC:2.6.1.11,-0.6204219167751868,1.0
EC:2.6.1.13,0.8493397841782256,1.0
EC:2.6.1.16,0.0749145191403335,1.0
EC:2.6.1.17,-1.9029584201389211,1.9527666820109913e-08
EC:2.6.1.18,0.9874057240466249,1.0
EC:2.6.1.19,0.6355533936371421,1.0
EC:2.6.1.2,-0.8648014641129462,1.0
EC:2.6.1.21,0.3623530479602697,1.0
EC:2.6.1.22,-0.855341421704396,1.0
EC:2.6.1.34,0.75973889370815,1.0
EC:2.6.1.37,-1.2976412551214225,1.0
EC:2.6.1.42,0.0862381969145981,1.0
EC:2.6.1.52,-1.0118097375417174,0.1542942456007326
EC:2.6.1.55,-0.7487950554896674,1.0
EC:2.6.1.57,-1.079881940202568,1.0
EC:2.6.1.59,-1.97533693090402,0.0118181441655423
EC:2.6.1.62,-0.170913370392249,1.0
EC:2.6.1.66,-0.7734492270797186,1.0
EC:2.6.1.76,-0.2011765671954535,1.0
EC:2.6.1.81,-0.6044071780084319,1.0
EC:2.6.1.82,-0.2456133623171891,1.0
EC:2.6.1.83,-2.1787562314757305,2.6239695023839124e-05
EC:2.6.1.85,-0.1593815372062407,1.0
EC:2.6.1.86,-0.0064897612149873,1.0
EC:2.6.1.87,-0.5126351229231572,1.0
EC:2.6.1.9,-0.1707706346148811,1.0
EC:2.6.99.2,-0.8825363190722137,1.0
EC:2.7.1.1,-0.5450034717219152,1.0
EC:2.7.1.100,-0.3930033991406965,1.0
EC:2.7.1.107,0.3804125057380942,1.0
EC:2.7.1.11,-0.3322738863193641,1.0
EC:2.7.1.113,0.497532872258948,1.0
EC:2.7.1.119,-0.4007152302807846,1.0
EC:2.7.1.12,1.0898734880191412,1.0
EC:2.7.1.130,-0.6217610193323331,1.0
EC:2.7.1.14,-1.690463710988825,1.0
EC:2.7.1.144,0.7391222012056231,1.0
EC:2.7.1.146,-1.9442146631075,1.0
EC:2.7.1.147,-1.955411377305824,1.0
EC:2.7.1.148,0.0727931025825637,1.0
EC:2.7.1.15,0.0406132958383615,1.0
EC:2.7.1.156,-1.7366472747492434,0.00011503580475895064
EC:2.7.1.16,0.4495047914176656,1.0
EC:2.7.1.165,-0.1691500773050095,1.0
EC:2.7.1.167,-0.6811244526125033,1.0
EC:2.7.1.168,-0.946867008967091,1.0
EC:2.7.1.17,-0.4590261794587984,1.0
EC:2.7.1.170,-0.5138254604408572,1.0
EC:2.7.1.175,-0.3955972467362501,1.0
EC:2.7.1.176,-0.2603803899391794,1.0
EC:2.7.1.177,-1.24197462730328,1.0
EC:2.7.1.184,-1.3793318029728905,1.0
EC:2.7.1.19,-0.5601010298735383,1.0
EC:2.7.1.2,0.0316033244992024,1.0
EC:2.7.1.20,-1.592296742448792,1.0
EC:2.7.1.21,0.6392892119995589,1.0
EC:2.7.1.22,-0.8978970756186451,1.0
EC:2.7.1.23,0.1739251436187912,1.0
EC:2.7.1.24,0.1808343535973875,1.0
EC:2.7.1.25,0.7484597630926915,1.0
EC:2.7.1.26,0.1583887348836798,1.0
EC:2.7.1.27,-0.337571592428767,1.0
EC:2.7.1.29,-0.9690666624139967,1.0
EC:2.7.1.30,0.0259821267040792,1.0
EC:2.7.1.31,0.0551257691058469,1.0
EC:2.7.1.33,0.1745006536158974,1.0
EC:2.7.1.35,0.428344339528134,1.0
EC:2.7.1.36,1.04981077818252,1.0
EC:2.7.1.37,0.6265944911362831,1.0
EC:2.7.1.39,0.2862954640424052,1.0
EC:2.7.1.4,-0.092049037258967,1.0
EC:2.7.1.40,0.1552766314807678,1.0
EC:2.7.1.45,-0.5389396598867793,1.0
EC:2.7.1.48,0.0332148450769672,1.0
EC:2.7.1.49,0.1188747111551837,1.0
EC:2.7.1.5,-0.7402362357044698,1.0
EC:2.7.1.50,-0.2953063944984357,1.0
EC:2.7.1.51,-2.4099440659192037,1.9194929101634874e-06
EC:2.7.1.52,-2.0001971654920947,1.0
EC:2.7.1.53,-1.0148582234829822,1.0
EC:2.7.1.55,-1.179100296474384,1.0
EC:2.7.1.56,0.158508652959855,1.0
EC:2.7.1.58,-0.8289221869170746,1.0
EC:2.7.1.59,-0.6885688160036232,1.0
EC:2.7.1.6,-0.3184506612507052,1.0
EC:2.7.1.60,-0.7176899667044505,1.0
EC:2.7.1.63,-0.1906084692745442,1.0
EC:2.7.1.66,0.9427051893011976,1.0
EC:2.7.1.69,0.261590288163638,1.0
EC:2.7.1.71,-0.2480120850646702,1.0
EC:2.7.1.72,-0.5883552008573107,1.0
EC:2.7.1.73,-0.5872081730625609,1.0
EC:2.7.1.74,0.497532872258948,1.0
EC:2.7.1.76,0.9067727896274294,1.0
EC:2.7.1.8,0.9153412189967576,1.0
EC:2.7.1.83,-1.9417737875120376,0.0190303168119285
EC:2.7.1.85,0.6433399597033509,1.0
EC:2.7.1.87,-1.0688732237347376,1.0
EC:2.7.1.89,-0.5915711191091735,1.0
EC:2.7.1.90,-0.8264816914222783,1.0
EC:2.7.1.92,-1.2750298410655585,1.0
EC:2.7.1.95,-0.4022429790023478,1.0
EC:2.7.11.1,-0.1996589194946476,1.0
EC:2.7.11.5,-0.583481223630878,1.0
EC:2.7.13.3,0.1400816699596525,1.0
EC:2.7.14.1,-0.3328228578569421,1.0
EC:2.7.2.1,0.1519087616981196,1.0
EC:2.7.2.11,-0.2000755356385835,1.0
EC:2.7.2.15,-0.3311256291235027,1.0
EC:2.7.2.2,-0.1943908024716084,1.0
EC:2.7.2.3,0.1738260365467715,1.0
EC:2.7.2.4,0.1303697754135846,1.0
EC:2.7.2.7,-0.951751695554444,1.0
EC:2.7.2.8,-0.5652545906553108,1.0
EC:2.7.3.9,0.0125830942715717,1.0
EC:2.7.4.1,-0.5033423782530169,1.0
EC:2.7.4.14,-0.113579287980167,1.0
EC:2.7.4.16,-0.567181100869383,1.0
EC:2.7.4.2,1.0500798563322629,1.0
EC:2.7.4.22,0.177317624532398,1.0
EC:2.7.4.23,-0.4964983635335043,1.0
EC:2.7.4.3,0.1773434358116323,1.0
EC:2.7.4.6,0.849908846779705,1.0
EC:2.7.4.7,0.1137028753498959,1.0
EC:2.7.4.8,0.2479046766013791,1.0
EC:2.7.4.9,0.5118843954049974,1.0
EC:2.7.6.1,0.0786307889767666,1.0
EC:2.7.6.2,0.0273419773051606,1.0
EC:2.7.6.3,-0.3356860456681096,1.0
EC:2.7.6.5,-0.0505532436645235,1.0
EC:2.7.7.1,-2.4640760687027488,0.0023927446257532
EC:2.7.7.12,-0.3491532274247761,1.0
EC:2.7.7.13,-1.110247297251157,1.0
EC:2.7.7.15,-0.8249464739508758,1.0
EC:2.7.7.18,0.1718905771400858,1.0
EC:2.7.7.19,-0.644057928615086,1.0
EC:2.7.7.2,0.1679699897128554,1.0
EC:2.7.7.23,0.6832449391311404,1.0
EC:2.7.7.24,-0.2473812400268061,1.0
EC:2.7.7.27,-0.973888042036214,1.0
EC:2.7.7.3,0.1745394907199032,1.0
EC:2.7.7.33,-1.5899538154646429,0.5734567790799777
EC:2.7.7.38,-0.671883298109067,1.0
EC:2.7.7.39,-0.3280098802225153,1.0
EC:2.7.7.4,-0.220322341481734,1.0
EC:2.7.7.41,0.1836071924336213,1.0
EC:2.7.7.42,-0.3906648259334988,1.0
EC:2.7.7.43,-1.0312594265133836,1.0
EC:2.7.7.47,-0.3023342590847269,1.0
EC:2.7.7.49,-0.9695796393376744,1.0
EC:2.7.7.53,-0.2973585727015313,1.0
EC:2.7.7.56,-1.2654689788050546,0.2827111582915189
EC:2.7.7.58,-0.4266939903412876,1.0
EC:2.7.7.59,-0.3868103037157495,1.0
EC:2.7.7.6,0.1767751105481292,1.0
EC:2.7.7.60,-0.3114406491950545,1.0
EC:2.7.7.61,-0.3403412367498559,1.0
EC:2.7.7.62,-1.750643217772851,8.56400571362941e-05
EC:2.7.7.63,0.8619099036898249,1.0
EC:2.7.7.65,0.8213086518386035,1.0
EC:2.7.7.66,0.830569085146102,1.0
EC:2.7.7.68,-0.3658959180971723,1.0
EC:2.7.7.7,0.1735842318086861,1.0
EC:2.7.7.70,-0.6820134052605542,1.0
EC:2.7.7.71,-2.139315708957794,0.0526748229438284
EC:2.7.7.72,0.0847048990499724,1.0
EC:2.7.7.73,-1.5940621183932362,0.0727527163365211
EC:2.7.7.75,-0.4935746672146524,1.0
EC:2.7.7.76,-1.9170348385756053,0.0002012278045095508
EC:2.7.7.77,-0.1679165877687882,1.0
EC:2.7.7.8,-0.1650949133549256,1.0
EC:2.7.7.82,-1.021207414246869,1.0
EC:2.7.7.83,-1.4714550351100537,1.0
EC:2.7.7.85,-0.086693419646788,1.0
EC:2.7.7.87,0.1765661666045506,1.0
EC:2.7.7.9,0.6670483372361304,1.0
EC:2.7.8.12,-0.8400259000660095,1.0
EC:2.7.8.13,0.1182982073282634,1.0
EC:2.7.8.14,-0.9690502230525404,1.0
EC:2.7.8.20,0.2100815095661821,1.0
EC:2.7.8.26,-1.6723897112098638,0.0002645107490115375
EC:2.7.8.28,-0.351995264205353,1.0
EC:2.7.8.33,0.4553387941464654,1.0
EC:2.7.8.36,0.1828064560268907,1.0
EC:2.7.8.37,-0.9569831491536168,1.0
EC:2.7.8.41,-1.920155096490903,0.0129123137332639
EC:2.7.8.5,0.1785778678417783,1.0
EC:2.7.8.6,-2.3026698727095463,0.0023516219627594
EC:2.7.8.7,0.556118762273208,1.0
EC:2.7.8.8,-1.653410933087239,1.3017118887293687e-05
EC:2.7.9.1,-0.4641890721554844,1.0
EC:2.7.9.2,-0.3420136878123256,1.0
EC:2.7.9.3,-1.5848671939803345,0.0001277446709485866
EC:2.8.1.1,-0.6781077838112735,1.0
EC:2.8.1.10,-0.6705662564162638,1.0
EC:2.8.1.12,1.6454588799011522,0.5404987114074788
EC:2.8.1.2,-0.794164009429847,1.0
EC:2.8.1.6,-0.934521975590473,1.0
EC:2.8.1.7,0.2278970266259898,1.0
EC:2.8.1.8,0.4483737334602162,1.0
EC:2.8.2.22,0.0821215131204485,1.0
EC:2.8.3.1,-2.58658260925658,0.0006057447552304744
EC:2.8.3.10,-0.307077729353999,1.0
EC:2.8.3.12,-2.204104240288059,0.0636835767699793
EC:2.8.3.15,-0.561865483898851,1.0
EC:2.8.3.16,-0.0306249848344024,1.0
EC:2.8.3.17,0.4114551950852262,1.0
EC:2.8.3.18,-1.4421186660304866,1.0
EC:2.8.3.19,-0.3864891016870089,1.0
EC:2.8.3.21,-1.5137793111216649,1.0
EC:2.8.3.5,-1.864465445802176,0.0047696106220858
EC:2.8.3.6,0.5037609814721168,1.0
EC:2.8.3.8,-0.9441340044912712,1.0
EC:2.8.3.9,-1.019716377167266,1.0
EC:2.8.4.3,-0.8472294753784653,1.0
EC:2.8.4.4,-1.7443788467686328,6.81861367400087e-05
EC:2.8.4.5,-1.3303051913794717,0.4311366290825364
EC:2.9.1.1,-0.3834460833423621,1.0
EC:3.1.1.1,1.5464915366394294,0.772707336055817
EC:3.1.1.11,0.1930367240644978,1.0
EC:3.1.1.17,-0.8045996855786888,1.0
EC:3.1.1.24,0.0284505658944217,1.0
EC:3.1.1.29,0.1773440099946059,1.0
EC:3.1.1.3,0.6453192151487848,1.0
EC:3.1.1.31,-0.0413016137970085,1.0
EC:3.1.1.32,-0.680100545799948,1.0
EC:3.1.1.4,-0.6685359024666881,1.0
EC:3.1.1.41,-0.3467750156077263,1.0
EC:3.1.1.45,-0.5273203773479105,1.0
EC:3.1.1.5,-1.196829147680088,1.0
EC:3.1.1.53,-1.380144577172961,1.0
EC:3.1.1.57,-0.4684790107502179,1.0
EC:3.1.1.61,-0.9790221263489594,1.0
EC:3.1.1.73,-0.6082764530045532,1.0
EC:3.1.1.74,-0.7029084941112043,1.0
EC:3.1.1.75,0.9438103432355732,1.0
EC:3.1.1.85,-0.7140320128220332,1.0
EC:3.1.11.1,-0.8891830780575176,1.0
EC:3.1.11.2,-0.1112498482131734,1.0
EC:3.1.11.5,0.166463487348303,1.0
EC:3.1.11.6,0.1745862081038608,1.0
EC:3.1.12.1,-1.714408274544346,0.034293747670466
EC:3.1.13.1,-0.7548160649416267,1.0
EC:3.1.13.3,0.0545440564792308,1.0
EC:3.1.13.5,-0.3351746799932082,1.0
EC:3.1.2.12,-0.5280373280810111,1.0
EC:3.1.2.20,0.2182906839114264,1.0
EC:3.1.2.21,0.53584026855292,1.0
EC:3.1.2.23,0.998197314353186,1.0
EC:3.1.2.26,-0.8155112976265524,1.0
EC:3.1.2.28,-0.5576812100291315,1.0
EC:3.1.2.6,-0.4750133983496776,1.0
EC:3.1.21.1,-0.7245315809886816,1.0
EC:3.1.21.2,0.041334116720845,1.0
EC:3.1.21.3,0.0275351636674803,1.0
EC:3.1.21.4,-1.0718990281150356,1.0
EC:3.1.21.5,-0.2369400590383295,1.0
EC:3.1.21.7,-0.4087305340380807,1.0
EC:3.1.22.4,-0.8233390219424668,1.0
EC:3.1.26.11,0.0297676246371696,1.0
EC:3.1.26.12,-0.3138012886442618,1.0
EC:3.1.26.3,0.1752432927005855,1.0
EC:3.1.26.4,0.2568689139494247,1.0
EC:3.1.26.5,0.1874453776478249,1.0
EC:3.1.26.8,0.5237930848337149,1.0
EC:3.1.27.1,0.5439006297376209,1.0
EC:3.1.27.3,-0.653155799395013,1.0
EC:3.1.27.6,-0.5826776433418985,1.0
EC:3.1.3.1,-0.0814748256601771,1.0
EC:3.1.3.10,-0.5192005330980298,1.0
EC:3.1.3.11,0.1984012161783926,1.0
EC:3.1.3.12,-0.3638970852537169,1.0
EC:3.1.3.15,-0.5951379783363431,1.0
EC:3.1.3.16,-0.1018610099621503,1.0
EC:3.1.3.18,-0.6099904066601773,1.0
EC:3.1.3.2,-0.6703292412069375,1.0
EC:3.1.3.23,-0.2743459191974278,1.0
EC:3.1.3.25,0.1463299438742411,1.0
EC:3.1.3.26,-0.3189771328952009,1.0
EC:3.1.3.27,-0.6315120138914474,1.0
EC:3.1.3.3,-0.2746177388561319,1.0
EC:3.1.3.4,-0.752695851633941,1.0
EC:3.1.3.41,0.3554936201121737,1.0
EC:3.1.3.45,-0.5026824210350631,1.0
EC:3.1.3.48,0.110653103995703,1.0
EC:3.1.3.5,-0.6301118494251166,1.0
EC:3.1.3.6,0.1092959474038895,1.0
EC:3.1.3.7,0.2031545719341421,1.0
EC:3.1.3.70,-0.32903711934019,1.0
EC:3.1.3.71,-1.3213430545829858,1.0
EC:3.1.3.73,-1.6817496862864978,0.0004806403693944977
EC:3.1.3.77,0.1410931521616951,1.0
EC:3.1.3.8,0.5641516264028322,1.0
EC:3.1.3.81,-0.752695851633941,1.0
EC:3.1.3.82,-0.2149659884417266,1.0
EC:3.1.3.83,-0.2223200213245502,1.0
EC:3.1.3.89,-1.3733691771653187,1.0
EC:3.1.3.90,-0.3135880237722448,1.0
EC:3.1.31.1,0.2470989032574302,1.0
EC:3.1.4.14,-0.5915711191091735,1.0
EC:3.1.4.16,0.1312076506392182,1.0
EC:3.1.4.17,0.894287974817188,1.0
EC:3.1.4.3,0.2090972101685454,1.0
EC:3.1.4.37,0.6265944911362831,1.0
EC:3.1.4.46,0.5909242502847393,1.0
EC:3.1.4.52,-0.6351605959938249,1.0
EC:3.1.4.55,-1.072984053083076,1.0
EC:3.1.5.1,-1.6063733631025523,3.5708617005942924e-05
EC:3.1.6.1,-1.0141129128678288,1.0
EC:3.1.6.12,-0.0135844236714141,1.0
EC:3.1.6.6,-1.6840738401770392,1.0
EC:3.1.6.8,-0.2718183744718443,1.0
EC:3.1.7.2,-0.4646923328089505,1.0
EC:3.11.1.1,-1.269939154060065,1.0
EC:3.11.1.2,-0.1351139153193846,1.0
EC:3.13.1.1,-0.5342916219627478,1.0
EC:3.2.1.1,-0.2995218795545948,1.0
EC:3.2.1.10,-1.2315796592865578,0.8542142006795219
EC:3.2.1.11,-1.719066350093866,1.0
EC:3.2.1.122,0.5404414997230245,1.0
EC:3.2.1.130,-0.1209212057820156,1.0
EC:3.2.1.132,0.332695085424962,1.0
EC:3.2.1.135,0.0024337720688417,1.0
EC:3.2.1.136,-0.6443433155742135,1.0
EC:3.2.1.139,-1.5507124963958518,1.0
EC:3.2.1.14,-0.5994511998997507,1.0
EC:3.2.1.141,-0.4340312663048429,1.0
EC:3.2.1.156,-1.490921768117509,1.0
EC:3.2.1.164,0.4554527060107639,1.0
EC:3.2.1.165,0.0096592075649551,1.0
EC:3.2.1.17,-0.3492477822795399,1.0
EC:3.2.1.170,0.632290468531926,1.0
EC:3.2.1.172,-0.7629811998022746,1.0
EC:3.2.1.177,-1.0651029891140755,1.0
EC:3.2.1.18,-1.544245014567819,1.0
EC:3.2.1.180,-0.3385646264744397,1.0
EC:3.2.1.183,-0.3046890217264479,1.0
EC:3.2.1.184,-1.3740588392407465,1.0
EC:3.2.1.20,-0.0817172962250002,1.0
EC:3.2.1.21,-0.781404216412134,1.0
EC:3.2.1.22,-0.5087115217567486,1.0
EC:3.2.1.23,-0.4553421675514508,1.0
EC:3.2.1.24,-0.7040803001628226,1.0
EC:3.2.1.25,-1.9492971859342227,0.0030906034785755
EC:3.2.1.26,-0.2535829040569719,1.0
EC:3.2.1.28,-0.8310769317348352,1.0
EC:3.2.1.31,-0.0563455946825012,1.0
EC:3.2.1.35,-2.739080363803787,0.0027602008457499
EC:3.2.1.37,-1.3974277099314492,1.0
EC:3.2.1.4,-1.6552794996522446,0.008018085840896
EC:3.2.1.40,-0.9197177173384716,1.0
EC:3.2.1.41,-0.8507420455725037,1.0
EC:3.2.1.45,0.1590182887523938,1.0
EC:3.2.1.50,-1.1887316837175117,1.0
EC:3.2.1.51,-0.9679378756035004,1.0
EC:3.2.1.52,-0.4151864266269658,1.0
EC:3.2.1.55,-1.482456153514626,1.0
EC:3.2.1.58,-0.3479565283575376,1.0
EC:3.2.1.64,-2.256603959350296,0.3062604706749696
EC:3.2.1.65,-0.3426348911598271,1.0
EC:3.2.1.70,-0.4585792883016999,1.0
EC:3.2.1.73,-1.0031105797268096,1.0
EC:3.2.1.78,-1.2519488209581164,1.0
EC:3.2.1.8,-0.8867630581509882,1.0
EC:3.2.1.80,-2.2885042948556062,0.0791699655215452
EC:3.2.1.82,-0.1599031106884455,1.0
EC:3.2.1.85,1.33323214406457,1.0
EC:3.2.1.86,-0.125108502565585,1.0
EC:3.2.1.89,-0.1417703919737118,1.0
EC:3.2.1.91,-0.4599689004314953,1.0
EC:3.2.1.93,0.2642605637971633,1.0
EC:3.2.1.96,1.5019709323644874,1.0
EC:3.2.1.97,-0.7650802679312965,1.0
EC:3.2.1.99,-0.6179695554649633,1.0
EC:3.2.2.1,-0.4256626690448482,1.0
EC:3.2.2.20,0.597717045388301,1.0
EC:3.2.2.21,1.0504913941303191,1.0
EC:3.2.2.23,0.665074611358184,1.0
EC:3.2.2.26,0.0894064671987587,1.0
EC:3.2.2.27,0.2088368249442292,1.0
EC:3.2.2.30,0.8115077822454,1.0
EC:3.2.2.4,-0.7353066192332085,1.0
EC:3.2.2.8,-1.0147275568122465,1.0
EC:3.2.2.9,0.1436797280153436,1.0
EC:3.3.1.1,-1.3601602690597852,1.0
EC:3.3.2.1,-0.8409739118833601,1.0
EC:3.3.2.12,-0.5502661867998662,1.0
EC:3.3.2.8,-0.5793091664368613,1.0
EC:3.3.2.9,-0.7110084524219675,1.0
EC:3.4.11.1,-0.508133270319707,1.0
EC:3.4.11.10,0.4909111927956836,1.0
EC:3.4.11.14,1.41413104982766,1.0
EC:3.4.11.18,0.0241278131401887,1.0
