id,(Intercept),cohortAfter abduction
EC:1.1.1.1,4.532444005124278,0.4078257242184666
EC:1.1.1.100,4.8662332453832775,0.11937090452180266
EC:1.1.1.103,0.9465106737365296,-1.6871522882672143
EC:1.1.1.108,-2.836534851050116,1.77522722543931
EC:1.1.1.11,-6.337921510912749,0.6090279238250638
EC:1.1.1.122,-2.672229014320566,-0.34924909400396564
EC:1.1.1.125,1.8682222283054113,-0.8661320118502198
EC:1.1.1.130,0.7846453238756261,-1.5510389632325325
EC:1.1.1.132,-2.5009852021416794,-0.3061490719738027
EC:1.1.1.133,3.878575651776961,-0.32973914838777096
EC:1.1.1.136,-2.3039459066422383,-1.7105226049856346
EC:1.1.1.137,-0.9943692467019947,1.5857349287439382
EC:1.1.1.14,3.8539955648573194,-1.845815895190714
EC:1.1.1.140,0.8716614869774073,0.3051914429727582
EC:1.1.1.157,2.4608681694730947,-0.7446788663634074
EC:1.1.1.159,1.6344758090359175,-2.5631776691982444
EC:1.1.1.169,3.553815223443703,0.2662599053665336
EC:1.1.1.17,1.5224850767147622,0.20998986150401622
EC:1.1.1.179,-1.6177127124680322,-2.1835784106397638
EC:1.1.1.18,2.0155578761471276,-0.8175627157638805
EC:1.1.1.193,2.7410699133773555,-0.10017704834481422
EC:1.1.1.202,-2.79327988277631,-0.43244885276151446
EC:1.1.1.203,-4.0759205392526665,0.27410494227858695
EC:1.1.1.205,3.9853778796970065,0.14678972393505008
EC:1.1.1.206,-3.82367646882844,-0.6788211180861776
EC:1.1.1.215,-2.9495307763335914,-0.624044649645036
EC:1.1.1.219,-0.30619759916203737,-2.0882865726774043
EC:1.1.1.22,3.3537189583353655,-1.0814175907550239
EC:1.1.1.23,3.6756816593605937,-0.3261738121906228
EC:1.1.1.243,-3.528474217642496,-0.6349348437803037
EC:1.1.1.25,4.115827323005812,-0.2924724218407988
EC:1.1.1.251,-4.023757126425529,-0.4057945638046403
EC:1.1.1.26,-2.6616346945482494,-1.6677105966470473
EC:1.1.1.261,1.608647983529412,-2.384744481225895
EC:1.1.1.262,1.8821294955724994,-1.545316076920086
EC:1.1.1.264,-3.0290813115804385,0.24778699594461356
EC:1.1.1.267,3.4289393966178334,-1.5752034983303007
EC:1.1.1.27,4.177967852930669,0.02684237061855199
EC:1.1.1.271,0.5909172479881963,-1.493693419184043
EC:1.1.1.275,-4.799939200071683,-0.567270164403193
EC:1.1.1.28,3.370037241188335,0.2644472456431307
EC:1.1.1.281,-2.827538176101065,-0.9675804176408098
EC:1.1.1.282,-4.115246390115177,-0.5174645728376879
EC:1.1.1.284,0.7121728786762098,-0.22535680578070239
EC:1.1.1.287,-4.777844116867518,-1.0021552897259216
EC:1.1.1.289,-5.235194386639147,-0.6794616211547595
EC:1.1.1.29,3.235010980905164,-1.2831966764481226
EC:1.1.1.290,-1.339877603164065,-0.7736141745189538
EC:1.1.1.291,-6.374847780200116,0.20657707905614153
EC:1.1.1.3,4.080591915917363,-0.22324380023724344
EC:1.1.1.30,-1.2943032735666833,0.028488259108922387
EC:1.1.1.300,-4.728953706699718,-0.07171978212352792
EC:1.1.1.301,-5.608118890355463,0.98214762506996
EC:1.1.1.302,-2.517374439657744,-1.0458433410060046
EC:1.1.1.303,0.5575371205839055,0.152438524922623
EC:1.1.1.304,0.5283747312400742,0.9989682875699359
EC:1.1.1.305,-2.444043555948129,-0.83252348251062
EC:1.1.1.306,-2.6291829363403325,-0.3326573500565211
EC:1.1.1.308,-2.834405349709926,-1.1135854585368443
EC:1.1.1.31,3.296840252916626,-0.47388544026958446
EC:1.1.1.310,-4.569141352738496,-0.7007979107640172
EC:1.1.1.328,-2.641665299484668,-0.35061650534989464
EC:1.1.1.333,-2.8497752042988607,-0.19391141107378118
