id,(Intercept),cohortAfter abduction
NAGLIPASYN-PWY,0.2382233679469393,0.42030146332048657
NONMEVIPP-PWY,0.1403917574865067,0.25977384325363645
NONOXIPENT-PWY,0.131206646747394,0.22066954475286585
OANTIGEN-PWY,0.13735277581400207,0.2755603901516361
ORNARGDEG-PWY,0.3514557340938836,0.5581532289309526
ORNDEG-PWY,0.3628588618614264,0.5801501684804112
P101-PWY,0.3661777204793233,0.5405878461283574
P105-PWY,0.22581876499861334,0.42938698484016147
P108-PWY,0.18618659143555907,0.36237569444726375
P122-PWY,0.1864819059594348,0.35351107231042717
P124-PWY,0.1923559427535223,0.3775099038091117
P125-PWY,0.188698781518563,0.38592122351829855
P161-PWY,0.13343010005214753,0.25852863699201645
P162-PWY,0.2860048471744646,0.5145578834729317
P163-PWY,0.3863408408097986,0.5879751777412712
P164-PWY,0.12491093853396941,0.29267854406245486
P184-PWY,0.42792180419533843,0.5878471535347637
P221-PWY,0.4052477507452582,0.5377925106353262
P23-PWY,0.14716613619760305,0.2553777544853247
P261-PWY,0.37101423120555654,0.5042783468518292
P281-PWY,0.34056350673118696,0.4687029360693814
P341-PWY,0.5113165260962496,0.6376030883511316
P381-PWY,0.3552491903540454,0.506141001100348
P4-PWY,0.11808782256723238,0.18245870447136314
P42-PWY,0.1615865740517369,0.2974750054064956
P441-PWY,0.14042687692070321,0.2994515089199792
P461-PWY,0.22189690806870763,0.4139883028102416
P562-PWY,0.24348060337857907,0.45771537047495137
PANTO-PWY,0.13640909942544818,0.26376874105842113
PANTOSYN-PWY,0.13654915406688872,0.25377271552851854
PENTOSE-P-PWY,0.14421061919347364,0.21271631318543965
PEPTIDOGLYCANSYN-PWY,0.134755475883092,0.25235148304980415
PHOSLIPSYN-PWY,0.1327871729722682,0.24790592393855443
POLYAMINSYN3-PWY,0.1627395109523295,0.29289670793314504
POLYAMSYN-PWY,0.14465668409277443,0.2834797826571451
POLYISOPRENSYN-PWY,0.1430905478784478,0.2653923269078469
PPGPPMET-PWY,0.3281825706647909,0.5462286133070748
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,0.3379702149107504,0.5113861627975813
PRPP-PWY,0.19223644095322015,0.36258045058630006
PWY-1269,0.22011904745708175,0.40218395177212696
PWY-1861,0.21796772187490693,0.38174801113925083
PWY-2941,0.18207395856793382,0.3306382895195053
PWY-2942,0.13383243797285643,0.243273227208107
PWY-3001,0.12699616129243965,0.22311355720251355
PWY-3781,0.36013077622094647,0.5618422350569723
PWY-4722,0.4182055426734757,0.5562636203887527
PWY-4984,0.26346322020659696,0.43197765840219665
PWY-5005,0.24784388648820674,0.4668871024310771
PWY-5022,0.14438738116410266,0.34771675238221234
