id,(Intercept),cohortAfter abduction
GALACTUROCAT-PWY,14.087652027392187,-2.9161658761888614
GALLATE-DEGRADATION-I-PWY,-13.323883803781987,-0.3838400502566834
GALLATE-DEGRADATION-II-PWY,-13.323949577719727,-0.5625505798148818
GLCMANNANAUT-PWY,16.824265889797424,-4.4954197130526925
GLUCARDEG-PWY,-5.425072668198159,-2.100219236357956
GLUCARGALACTSUPER-PWY,-7.3097254019774995,-2.2077604111405598
GLUCONEO-PWY,18.247969360084586,0.03621386194921312
GLUCOSE1PMETAB-PWY,-7.572786893608577,-1.2345601665372241
GLUCUROCAT-PWY,14.856001947434356,-1.9417642253390717
GLUTORN-PWY,20.148222881780026,-2.532346094439279
GLYCOCAT-PWY,23.400867632397404,-5.2172203787270375
GLYCOGENSYNTH-PWY,21.650331380565873,-3.1153862366848935
GLYCOL-GLYOXDEG-PWY,-10.163373846997548,-1.73651055395443
GLYCOLYSIS,21.86143148448434,1.4595282596359167
GLYCOLYSIS-E-D,7.328834430293324,-1.8843974699260995
GLYCOLYSIS-TCA-GLYOX-BYPASS,-3.2327698913766802,-1.3224055120523086
GLYOXYLATE-BYPASS,-6.013570329934678,-1.1484081170742624
GOLPDLCAT-PWY,-3.5948209244726668,-3.9099995846847677
HCAMHPDEG-PWY,-9.17466483549879,-1.4345991775652545
HEME-BIOSYNTHESIS-II,-1.4795786674645062,1.925514228026599
HEMESYN2-PWY,10.040477716647276,-0.18200050562340234
HEXITOLDEGSUPER-PWY,8.87852239060572,0.12277329374150676
HISDEG-PWY,3.4887513080024473,-2.7379365913899942
HISTSYN-PWY,20.011349070764176,-1.1025402573734018
HOMOSER-METSYN-PWY,15.277546757358174,-0.1753918905791688
HSERMETANA-PWY,15.012215434226402,-3.0293892934013957
ILEUSYN-PWY,24.903431082500656,-2.153649296205855
KDO-NAGLIPASYN-PWY,-8.990628376332493,-1.9672374545468012
KETOGLUCONMET-PWY,-12.674146185101268,-1.0501770920477689
LACTOSECAT-PWY,4.020481996896481,2.0772457434365705
LEU-DEG2-PWY,-9.935634050942623,-1.0693137475838088
LPSSYN-PWY,-19.4138691358592,-0.08022383093763714
MET-SAM-PWY,18.291135283505557,-0.2893074398106186
METH-ACETATE-PWY,8.07328860636878,-6.648775629931138
METHGLYUT-PWY,-12.875200435999137,-0.40421309875619704
METHYLGALLATE-DEGRADATION-PWY,-12.784247069748718,-0.40295520028051734
NAD-BIOSYNTHESIS-II,-1.8153614932931537,-5.3501987746933475
NAGLIPASYN-PWY,-2.8527743506796353,-1.4971422918678348
NONMEVIPP-PWY,19.335075558463238,-5.426711510936276
NONOXIPENT-PWY,27.086304575608672,-0.9390759851355066
OANTIGEN-PWY,19.435848933810316,-0.15447378322039773
ORNARGDEG-PWY,-9.730280179258338,-1.3169607102099568
ORNDEG-PWY,-9.644941562077491,-1.5092647998975999
P101-PWY,-8.201546041358656,-0.8483537656604537
P105-PWY,-2.502952512795845,-2.152591921814472
P108-PWY,0.9475468640016392,-2.751032344313949
P122-PWY,7.100636598955195,0.007866496393289433
P124-PWY,8.286842361783243,0.12788378574472106
P125-PWY,1.185589427538612,-0.2929410645980894
P161-PWY,23.70242985372904,0.5148052794851667
P162-PWY,-5.779077244135861,-4.518891125510968
P163-PWY,-10.221527941317314,-1.784616662825195
P164-PWY,18.91324224999252,-5.395254951394797
P184-PWY,-12.920939306205605,-0.97659391338193
P221-PWY,-9.496083559265207,-1.8451912749227481
P23-PWY,0.6554425081622156,-3.0391244031881066
P261-PWY,-16.722635729035023,-0.9472269262854431
P281-PWY,-17.932751117942736,-0.5449834528495016
P341-PWY,-8.605387839523246,-3.370964863114228
P381-PWY,-12.253233645434104,-0.9895018329180963
P4-PWY,19.52849975871325,-5.264875465960762
P42-PWY,6.414894399880041,0.3479128342001431
P441-PWY,11.60068378042805,-2.8232913577112044
P461-PWY,4.648302262728553,0.2955862499604338
